# date=2026-09-16T00:59:06,gpu=NVIDIA GeForce RTX 3090,driver=616.56,git=6a86c42+dirty,args=--n 8..26
impl,op,n,block_size,run,ms,ok
efficient,compact,65536,1024,1,0.374592,1
efficient,compact,65536,1024,2,0.300416,1
efficient,compact,65536,1024,3,0.280704,1
efficient,compact,65536,1024,4,0.306784,1
efficient,compact,131072,1024,0,0.291200,1
efficient,compact,131072,1024,1,0.645376,1
efficient,compact,131072,1024,2,0.332704,1
efficient,compact,131072,1024,3,0.348544,1
efficient,compact,131072,1024,4,0.335392,1
efficient,compact,262144,1024,0,0.330592,1
efficient,compact,262144,1024,1,0.417216,1
efficient,compact,262144,1024,2,0.426592,1
efficient,compact,262144,1024,3,0.359680,1
efficient,compact,262144,1024,4,0.328224,1
efficient,compact,524288,1024,0,0.409376,1
efficient,compact,524288,1024,1,0.744000,1
efficient,compact,524288,1024,2,0.418080,1
efficient,compact,524288,1024,3,0.448448,1
efficient,compact,524288,1024,4,0.394240,1
efficient,compact,1048576,1024,0,0.497856,1
efficient,compact,1048576,1024,1,0.859904,1
efficient,compact,1048576,1024,2,0.450656,1
efficient,compact,1048576,1024,3,0.438240,1
efficient,compact,1048576,1024,4,0.469728,1
efficient,compact,2097152,1024,0,0.756352,1
efficient,compact,2097152,1024,1,1.030496,1
efficient,compact,2097152,1024,2,0.804288,1
efficient,compact,2097152,1024,3,0.716896,1
efficient,compact,2097152,1024,4,0.717184,1
efficient,compact,4194304,1024,0,1.256832,1
efficient,compact,4194304,1024,1,1.335296,1
efficient,compact,4194304,1024,2,1.651808,1
efficient,compact,4194304,1024,3,1.252704,1
efficient,compact,4194304,1024,4,1.249088,1
efficient,compact,8388608,1024,0,2.338656,1
efficient,compact,8388608,1024,1,2.815328,1
efficient,compact,8388608,1024,2,2.386752,1
efficient,compact,8388608,1024,3,2.348544,1
efficient,compact,8388608,1024,4,2.342240,1
efficient,compact,16777216,1024,0,4.665088,1
efficient,compact,16777216,1024,1,4.733664,1
efficient,compact,16777216,1024,2,5.344800,1
efficient,compact,16777216,1024,3,4.652480,1
efficient,compact,16777216,1024,4,4.659648,1
efficient,compact,33554432,1024,0,9.445024,1
efficient,compact,33554432,1024,1,9.527072,1
efficient,compact,33554432,1024,2,9.522336,1
efficient,compact,33554432,1024,3,9.459808,1
efficient,compact,33554432,1024,4,9.463808,1
efficient,compact,67108864,1024,0,19.052160,1
efficient,compact,67108864,1024,1,19.117952,1
efficient,compact,67108864,1024,2,19.047199,1
efficient,compact,67108864,1024,3,19.043903,1
efficient,compact,67108864,1024,4,19.065248,1
thrust,scan,256,0,0,0.025568,1
thrust,scan,256,0,1,0.025408,1
thrust,scan,256,0,2,0.025440,1
thrust,scan,256,0,3,0.026624,1
thrust,scan,256,0,4,0.025600,1
thrust,scan,512,0,0,0.024640,1
thrust,scan,512,0,1,0.215072,1
thrust,scan,512,0,2,0.052480,1
thrust,scan,512,0,3,0.062432,1
thrust,scan,512,0,4,0.033792,1
thrust,scan,1024,0,0,0.053248,1
thrust,scan,1024,0,1,0.047296,1
thrust,scan,1024,0,2,0.047296,1
thrust,scan,1024,0,3,0.038912,1
thrust,scan,1024,0,4,0.024576,1
thrust,scan,2048,0,0,0.025600,1
thrust,scan,2048,0,1,0.045056,1
thrust,scan,2048,0,2,0.050176,1
thrust,scan,2048,0,3,0.026624,1
thrust,scan,2048,0,4,0.050176,1
thrust,scan,4096,0,0,0.039136,1
thrust,scan,4096,0,1,0.026624,1
thrust,scan,4096,0,2,0.025600,1
thrust,scan,4096,0,3,0.025600,1
thrust,scan,4096,0,4,0.025600,1
thrust,scan,8192,0,0,0.024768,1
thrust,scan,8192,0,1,0.025600,1
thrust,scan,8192,0,2,0.025600,1
thrust,scan,8192,0,3,0.025600,1
thrust,scan,8192,0,4,0.050176,1
thrust,scan,16384,0,0,0.025696,1
thrust,scan,16384,0,1,0.027744,1
thrust,scan,16384,0,2,0.034816,1
thrust,scan,16384,0,3,0.359200,1
thrust,scan,16384,0,4,0.039936,1
thrust,scan,32768,0,0,0.034816,1
thrust,scan,32768,0,1,0.038912,1
thrust,scan,32768,0,2,0.039808,1
thrust,scan,32768,0,3,0.039904,1
thrust,scan,32768,0,4,0.038976,1
thrust,scan,65536,0,0,0.026624,1
thrust,scan,65536,0,1,0.039936,1
thrust,scan,65536,0,2,0.034816,1
thrust,scan,65536,0,3,0.039936,1
thrust,scan,65536,0,4,0.026624,1
thrust,scan,131072,0,0,0.039936,1
thrust,scan,131072,0,1,0.047104,1
thrust,scan,131072,0,2,0.040224,1
thrust,scan,131072,0,3,0.026656,1
thrust,scan,131072,0,4,0.360448,1
thrust,scan,262144,0,0,0.368640,1
thrust,scan,262144,0,1,0.451808,1
thrust,scan,262144,0,2,0.367584,1
thrust,scan,262144,0,3,0.531264,1
thrust,scan,262144,0,4,0.433920,1
thrust,scan,524288,0,0,0.389120,1
thrust,scan,524288,0,1,0.587776,1
thrust,scan,524288,0,2,0.409568,1
thrust,scan,524288,0,3,0.357376,1
thrust,scan,524288,0,4,0.366656,1
thrust,scan,1048576,0,0,0.388096,1
thrust,scan,1048576,0,1,0.490496,1
thrust,scan,1048576,0,2,0.405536,1
thrust,scan,1048576,0,3,0.416768,1
thrust,scan,1048576,0,4,0.395264,1
thrust,scan,2097152,0,0,0.403456,1
thrust,scan,2097152,0,1,0.689152,1
thrust,scan,2097152,0,2,0.481248,1
thrust,scan,2097152,0,3,0.483520,1
thrust,scan,2097152,0,4,0.438272,1
thrust,scan,4194304,0,0,0.495616,1
thrust,scan,4194304,0,1,0.489344,1
thrust,scan,4194304,0,2,0.515232,1
thrust,scan,4194304,0,3,0.486400,1
thrust,scan,4194304,0,4,0.423840,1
thrust,scan,8388608,0,0,0.522240,1
thrust,scan,8388608,0,1,0.820160,1
thrust,scan,8388608,0,2,0.519168,1
thrust,scan,8388608,0,3,0.508864,1
thrust,scan,8388608,0,4,0.510912,1
thrust,scan,16777216,0,0,0.741632,1
thrust,scan,16777216,0,1,0.691200,1
thrust,scan,16777216,0,2,0.710976,1
thrust,scan,16777216,0,3,0.744448,1
thrust,scan,16777216,0,4,0.695296,1
thrust,scan,33554432,0,0,0.959488,1
thrust,scan,33554432,0,1,1.050624,1
thrust,scan,33554432,0,2,0.957440,1
thrust,scan,33554432,0,3,0.998112,1
thrust,scan,33554432,0,4,1.039360,1
thrust,scan,67108864,0,0,1.470304,1
thrust,scan,67108864,0,1,1.552384,1
thrust,scan,67108864,0,2,1.444864,1
thrust,scan,67108864,0,3,1.503232,1
thrust,scan,67108864,0,4,1.483872,1
